Quantiles,pre,µa,µsp,post,µa,µsp,1 mo,µa,µsp,6 mo,µa,µsp,12 mo,µa,µsp,total,µa,µsp,IVH,µa,µsp,PBI,µa,µsp,wl (nm),dis (cm)
5%_DR,0.9718944590090064,,,0.975137264485241,,,0.9776824775078169,,,0.9806113674166572,,,0.980244176155155,,,0.9760035805449452,,,0.970553390721243,,,0.9713703538424265,,,686,2.0
1%_DR,0.9591789505057854,,,0.9672759296281869,,,0.9702022538842129,,,0.9721784212640511,,,0.9682765526943256,,,0.9672948022420131,,,0.9676793222736612,,,0.9607952342411556,,,686,2.0
Min_DR,0.9354743748868576,0.057156,13.862836,0.9507352667639583,0.046637,6.869022,0.9418544929293636,0.067247,15.594535,0.9484515876440542,0.068955,13.604711,0.9240901208024813,0.054601,16.357962,0.9240901208024813,0.054601,16.357962,0.9571160526002223,0.083829,14.582282,0.955272215118246,0.023135574501162864,1.691831048760707,686,2.0
Max_DR,0.9921362405149626,0.236982,7.908651,0.9944008815701719,0.226892,3.733715,0.9952390381585547,0.269554,4.202249000000001,0.9935759935758396,0.2850526666666667,8.473302,0.9944742959959645,0.28109150000000005,6.2604855,0.9952390381585547,0.269554,4.202249000000001,0.9939315051326796,0.260609,6.21306275,0.9914370415691104,0.172222,4.44683125,701,2.0
99%_DR,0.9900128572658182,,,0.9915170370111082,,,0.9920635064398128,,,0.9919593093954158,,,0.992025220143728,,,0.9918508422569656,,,0.9901484427089605,,,0.9871040554101256,,,701,2.0
95%_DR,0.9882125821302847,,,0.9898700139814448,,,0.9896364533232352,,,0.9905590188002192,,,0.9904987530705405,,,0.9899614510987578,,,0.9869960416579853,,,0.9847248332834243,,,701,2.0
5%_DR,0.9697110066831925,,,0.9733147183434822,,,0.9752707028143529,,,0.9787616120048666,,,0.9784431525197008,,,0.9739542811938771,,,0.9681519704742403,,,0.9684167804118982,,,701,2.0
1%_DR,0.9575598407606108,,,0.9643713722415136,,,0.9663231232857018,,,0.9678622594384468,,,0.9662200090850245,,,0.9649638350900712,,,0.9650236040408288,,,0.9591242277451667,,,701,2.0
Min_DR,0.9345086252558752,0.054678,13.196196,0.9488984098220712,0.043745,6.604427,0.9355143860996048,0.045629,9.811222,0.9449723873552826,0.062705,12.767213,0.9228852154830484,0.051948,15.456779,0.9228852154830484,0.051948,15.456779,0.9534054347057601,0.077184,14.243995,0.9518580772892112,0.02075495312407325,1.6905660131459481,701,2.0
Max_DR,0.9915602326750945,0.221345,7.66967,0.993810184944283,0.2079455,3.6686845000000003,0.9948422977782354,0.24985499999999997,4.063062333333334,0.9927499423611488,0.25259666666666664,7.9345446666666675,0.9931611014177262,0.23490650000000002,6.0570474999999995,0.9948422977782354,0.24985499999999997,4.063062333333334,0.9930369861574871,0.228645,5.8771302500000004,0.9912596725247438,0.1668145,4.2866985,724,2.0
99%_DR,0.9893633620419336,,,0.9909346388680829,,,0.9902993543089579,,,0.9910661972124335,,,0.9909496645619638,,,0.9905944129505388,,,0.98888677119557,,,0.9868268447407845,,,724,2.0
95%_DR,0.9874583643068786,,,0.9888081495502693,,,0.988224468607201,,,0.9893676879678298,,,0.9890640547272067,,,0.9888833157571607,,,0.9860470123299784,,,0.9841561139667206,,,724,2.0
5%_DR,0.9705376302285654,,,0.9746819120791594,,,0.9754722591435779,,,0.9791332605929768,,,0.9776221591380967,,,0.9745489718437572,,,0.9682198516774768,,,0.9691417430306051,,,724,2.0
1%_DR,0.9585855921586719,,,0.9693343754504653,,,0.9663292144430314,,,0.9726907777868408,,,0.9706526814147567,,,0.9661403994135708,,,0.9648809072630072,,,0.9634900012590533,,,724,2.0
Min_DR,0.9490118245681971,0.0630455,11.516481500000001,0.9532510446517957,0.065599,10.824735,0.9418298226090888,0.048393,9.22542,0.9608236788911215,0.086064,13.339534,0.932948154457567,0.057728,14.909114500000001,0.932948154457567,0.057728,14.909114500000001,0.9542546130957028,0.076509,13.641445,0.9508038170052306,0.019620575985972312,1.5664698958476797,724,2.0
Max_DR,0.993951372477754,0.246961,5.431328,0.995065027588894,0.24631999999999998,3.534919,0.9957926152341411,0.29099366666666665,3.964071666666667,0.9945368649453921,0.306358,7.523082333333334,0.9948700615052698,0.285775,5.669159,0.9957926152341411,0.29099366666666665,3.964071666666667,0.9923411103822294,0.20763725,5.59258425,0.9932212524045875,0.20066525,4.0597065,754,2.0
99%_DR,0.9917660068215678,,,0.9924900690184845,,,0.9928608748386425,,,0.9930044630439934,,,0.99276428879084,,,0.9925406624636539,,,0.9909089894995093,,,0.9904109151718555,,,754,2.0
95%_DR,0.9897786116733818,,,0.9911161863815885,,,0.990899727185585,,,0.9915782425659486,,,0.9909922233235012,,,0.9910204950664673,,,0.9891171617767319,,,0.9883992267920536,,,754,2.0
5%_DR,0.9778266928803588,,,0.9805279890008565,,,0.9808571349912379,,,0.9831520326028199,,,0.982201110932699,,,0.9804463427210003,,,0.974751127699676,,,0.9768785653146871,,,754,2.0
1%_DR,0.9706036106607798,,,0.9770517301405173,,,0.9761718183046499,,,0.9797482773901625,,,0.9769541011266452,,,0.9745240753792895,,,0.9713989698915981,,,0.9734093935922943,,,754,2.0
Min_DR,0.963790454000592,0.073955,9.074505,0.9641154215002288,0.079981,10.254253,0.9563074577853317,0.063059,9.185596,0.9676463603698231,0.0890065,10.6151965,0.9519947069982115,0.073392,13.6291495,0.9519947069982115,0.073392,13.6291495,0.961800796375483,0.029431024302782806,1.8586468120284159,0.9584753614781489,0.024257699476898622,1.3193362415659247,754,2.0
Max_DR,0.9926417589698794,0.2079115,5.2087140000000005,0.9939331430596811,0.209403,3.57506,0.99522576338305,0.2620746666666667,3.91323,0.9934511136814426,0.262321,7.2362253333333335,0.993689419060246,0.270511,7.27477,0.99522576338305,0.2620746666666667,3.91323,0.9934478692729143,0.2575305,6.940604,0.9897312050376074,0.1458618,4.2700666,784,2.0
99%_DR,0.9901957938480358,,,0.9908822404530413,,,0.9915684969672667,,,0.991463647421074,,,0.9918110248028321,,,0.991253776151478,,,0.9891801398949587,,,0.9887685352821829,,,784,2.0
95%_DR,0.9882354057655007,,,0.9895430198813582,,,0.9892617937789991,,,0.9898938482497563,,,0.9898073068602241,,,0.9895080158613248,,,0.9866385674667727,,,0.9869006526437558,,,784,2.0
5%_DR,0.9741842226097168,,,0.9774531342189606,,,0.9778187371290151,,,0.980470624646305,,,0.9797438566754129,,,0.977463576763849,,,0.9708529440058223,,,0.9751573838903693,,,784,2.0
1%_DR,0.9655634820374072,,,0.9725322965823234,,,0.9726793280240965,,,0.9742695833376147,,,0.9730424459638737,,,0.9711306412960405,,,0.9677331966592063,,,0.9709238780568918,,,784,2.0
Min_DR,0.9595946085789195,0.064987,8.598606,0.9581044141949594,0.069104,10.045231,0.9503981285112021,0.054415,8.750608,0.9599201334234777,0.073818,10.522319,0.9469820605795854,0.06519849999999999,12.8973945,0.9469820605795854,0.06519849999999999,12.8973945,0.9586097142023019,0.0260148126651441,1.7483217010501266,0.9558721579601313,0.022241131297500744,1.317128358621389,784,2.0
Max_DR,0.9929522316381334,0.213347,5.10551,0.9939360015531773,0.2054485,3.3813940000000002,0.9954613883191508,0.26718200000000003,3.686951666666667,0.9937110275401592,0.2631206666666667,6.7793133333333335,0.9937297917088564,0.265655,6.89535,0.9954613883191508,0.26718200000000003,3.686951666666667,0.9937001669960963,0.2599945,6.613405,0.9931651836274715,0.19345625,3.75137325,814,2.0
99%_DR,0.9904876941110784,,,0.9908879326419301,,,0.9915930118860283,,,0.9918129179637983,,,0.9918641115000406,,,0.9915842315193333,,,0.9893213513805343,,,0.9915588745719348,,,814,2.0
95%_DR,0.9887316786373337,,,0.9895590648966055,,,0.9895725047392165,,,0.9902926770459737,,,0.990064893838083,,,0.9897968091616118,,,0.9873429162911517,,,0.9888655038444525,,,814,2.0
5%_DR,0.9739328534628484,,,0.9765758674948104,,,0.9773235177057986,,,0.9807275770838905,,,0.9800317358904892,,,0.9771610184061187,,,0.970986935794955,,,0.9755207181476035,,,814,2.0
1%_DR,0.9640068938470165,,,0.9727703576687571,,,0.9716423022503319,,,0.9761938476459674,,,0.9731854825742667,,,0.9706556414302044,,,0.9674513250618432,,,0.9679719821384428,,,814,2.0
Min_DR,0.9581984773667082,0.0761135,11.8122155,0.9561528845640964,0.06429,9.529553,0.9494915790963633,0.051436,8.24276,0.9577242198260267,0.06902,10.159493,0.9444100033246169,0.059921,12.0293495,0.9444100033246169,0.059921,12.0293495,0.9607228592357868,0.07936725,11.58179075,0.9631586741554115,0.02809234150497563,1.209470398892963,814,2.0
Max_DR,0.9936993788779703,0.228419,4.856519,0.9943883952064113,0.217586,3.3268709999999997,0.9956542994106713,0.27761399999999997,3.727661666666666,0.9941099853046996,0.2763333333333333,6.756062333333333,0.9941639249152706,0.277552,6.713627,0.9956542994106713,0.27761399999999997,3.727661666666666,0.9963581229357937,0.2680525,1.958944,0.9936825737588916,0.203643,3.62443975,827,2.0
99%_DR,0.9913280059745244,,,0.9915290649858927,,,0.9921532824629967,,,0.9925871185527858,,,0.9924776799054468,,,0.9921805769344478,,,0.9914423735209463,,,0.992482551685336,,,827,2.0
95%_DR,0.9896136775058212,,,0.9905573180788861,,,0.9905040662767695,,,0.9909457572562204,,,0.9908561812279912,,,0.9905851281491556,,,0.9896054505338286,,,0.9895195417378729,,,827,2.0
5%_DR,0.977662231142535,,,0.9795803292181606,,,0.9801874773835185,,,0.9823778176919317,,,0.9817435971211762,,,0.9799686121937969,,,0.9696438456595301,,,0.9782850763004728,,,827,2.0
1%_DR,0.970874109249674,,,0.9763877853366426,,,0.9759116805420395,,,0.9783418873058425,,,0.9759870437929423,,,0.9755580005069722,,,0.965335845651317,,,0.9760956472597266,,,827,2.0
Min_DR,0.9652835369583308,0.08723,11.386322,0.9637828703592601,0.074795,9.254725,0.9586098624721731,0.061713,8.190409,0.9657671311502644,0.080921,9.752535,0.9544084309276497,0.0693875,11.4614355,0.9544084309276497,0.0693875,11.4614355,0.9470917476008037,0.02833706242161169,3.812333666666666,0.9640194639952241,0.028784446636345683,1.154837858172446,827,2.0
Max_DR,0.9931424775515992,0.294861,6.3298,0.994922916418075,0.301551,3.732023,0.9949897439496175,0.327847,4.5424966666666675,0.9945547697378925,0.284262,3.684638,0.9945607703738979,0.359725,6.729765,0.9949897439496175,0.327847,4.5424966666666675,0.9943147222670964,0.3343585,6.093129,0.9912970492095986,0.214867,4.586466,673,2.5
99%_DR,0.990402011626355,,,0.9919401728045345,,,0.992584708721748,,,0.9927792691302391,,,0.9922943712435642,,,0.9923765215108721,,,0.9900275722444484,,,0.988302591356305,,,673,2.5
95%_DR,0.9882693542253959,,,0.990127302703464,,,0.9904723006221797,,,0.9911854965909439,,,0.991054258676723,,,0.9905152019899842,,,0.987491742468161,,,0.9846115643508939,,,673,2.5
5%_DR,0.9660918353940005,,,0.9701256593294224,,,0.9746851093351876,,,0.9778409702295581,,,0.976779966551006,,,0.9716172367061598,,,0.9655613625372141,,,0.9676010163872609,,,673,2.5
1%_DR,0.9500108005469969,,,0.9598784591172288,,,0.9647389833898943,,,0.9674174792524437,,,0.9621747870953049,,,0.9599215999888789,,,0.9624066353656622,,,0.9543482391499077,,,673,2.5
Min_DR,0.9187564080855349,0.062182,14.377233,0.9400530363981577,0.05556,7.479989,0.9598235794135475,0.086373,8.7995485,0.9392981874573344,0.078961,14.153131,0.9053722552402632,0.059758,17.004705,0.9053722552402632,0.059758,17.004705,0.9485420368331363,0.092646,14.863581,0.9455054507880138,0.024796374076105968,1.5991320782595013,673,2.5
Max_DR,0.9906894129461029,0.244096,6.996942,0.9936821926908581,0.2561795,3.8038030000000003,0.9942391204247047,0.2921803333333333,4.448116333333333,0.9930752559550375,0.352678,9.942594,0.9939655322100146,0.3256555,6.3774235,0.9942391204247047,0.2921803333333333,4.448116333333333,0.9927726064278384,0.2861575,6.479428,0.9895685551498474,0.185692,4.545688,686,2.5
99%_DR,0.9884508290450025,,,0.990087049632634,,,0.9907044388114189,,,0.9914412888258101,,,0.9909153507838692,,,0.9905571517105247,,,0.9886748712262012,,,0.9836124158639629,,,686,2.5
95%_DR,0.9859996632919877,,,0.9882464646687106,,,0.9881019244098913,,,0.9889666468488014,,,0.9888851372170108,,,0.9883868059878088,,,0.9851312519313361,,,0.9814247674780442,,,686,2.5
5%_DR,0.9620106778997248,,,0.9665649196647925,,,0.9697881254258814,,,0.974084456065647,,,0.9734839819291309,,,0.9674961586249125,,,0.960177589583861,,,0.9610054709968656,,,686,2.5
1%_DR,0.9453815217768304,,,0.9552580813139459,,,0.9598181008448022,,,0.962738654535103,,,0.956963853285786,,,0.9559304280334426,,,0.9559532496497306,,,0.9470353278119652,,,686,2.5
Min_DR,0.9126951552488817,0.057156,13.862836,0.9318816899016454,0.046637,6.869022,0.9218464499063952,0.067247,15.594535,0.930446236593887,0.068955,13.604711,0.8978242739183849,0.054601,16.357962,0.8978242739183849,0.054601,16.357962,0.9424786399148439,0.083829,14.582282,0.9417646874041155,0.023135574501162864,1.691831048760707,686,2.5
Max_DR,0.989615163673999,0.236982,7.908651,0.9926901043076443,0.226892,3.733715,0.9937850919600989,0.269554,4.202249000000001,0.991557624585325,0.2850526666666667,8.473302,0.9927384029330398,0.28109150000000005,6.2604855,0.9937850919600989,0.269554,4.202249000000001,0.9920099441555608,0.260609,6.21306275,0.9886632351949233,0.172222,4.44683125,701,2.5
99%_DR,0.9867617307087685,,,0.9887499834441452,,,0.9896606663937183,,,0.9893556071723605,,,0.9894618527634259,,,0.9892221061025226,,,0.9869289681761599,,,0.9827450106135225,,,701,2.5
95%_DR,0.9843357745920361,,,0.9865393172745002,,,0.9862711921371567,,,0.9874920551354712,,,0.987388494296479,,,0.9867151751917114,,,0.9827350146405628,,,0.97954545062083,,,701,2.5
5%_DR,0.9589623850717363,,,0.9638476412468179,,,0.9666123031070628,,,0.9714950222888334,,,0.9710128226570908,,,0.9647450795705417,,,0.9563685463998596,,,0.9569643268908588,,,701,2.5
1%_DR,0.9424593000786609,,,0.9512956560272227,,,0.9542640851266512,,,0.956587527487618,,,0.9544768271227305,,,0.9525056221291344,,,0.9523479075943222,,,0.9446196592540267,,,701,2.5
Min_DR,0.9111757121016694,0.054678,13.196196,0.9292129105574611,0.043745,6.604427,0.9114304829286974,0.045629,9.811222,0.9254704853689603,0.062705,12.767213,0.8959195095872492,0.051948,15.456779,0.8959195095872492,0.051948,15.456779,0.9373554291653602,0.077184,14.243995,0.93724017459402,0.02075495312407325,1.6905660131459481,701,2.5
Max_DR,0.9888336940297328,0.221345,7.66967,0.9919061985348193,0.2079455,3.6686845000000003,0.9932616347485587,0.24985499999999997,4.063062333333334,0.990441272384304,0.25259666666666664,7.9345446666666675,0.9909726517054827,0.23490650000000002,6.0570474999999995,0.9932616347485587,0.24985499999999997,4.063062333333334,0.9908048341404342,0.228645,5.8771302500000004,0.9884309105317673,0.1668145,4.2866985,724,2.5
99%_DR,0.9858187135997326,,,0.9879630111826356,,,0.987447343495593,,,0.9881801467501091,,,0.9879782566196786,,,0.9875268201241353,,,0.9852302776254983,,,0.9823554922200534,,,724,2.5
95%_DR,0.9832791096746022,,,0.9852698460316046,,,0.9843306552016501,,,0.9858707873001975,,,0.9854697404691137,,,0.9852429317182255,,,0.9815488228493006,,,0.978836035626191,,,724,2.5
5%_DR,0.9597888014900134,,,0.9656877181376016,,,0.9667113757344182,,,0.9719147847570992,,,0.9697886467527024,,,0.965501583641905,,,0.9566150922435277,,,0.9579827051198191,,,724,2.5
1%_DR,0.9439270853185424,,,0.958021554378498,,,0.9541746082631609,,,0.9627407198178787,,,0.9605318026714305,,,0.9537617855646304,,,0.951947826778314,,,0.9504529100619612,,,724,2.5
Min_DR,0.9307365186970529,0.0630455,11.516481500000001,0.9364413219140447,0.065599,10.824735,0.9200622176332813,0.048393,9.22542,0.9473516473427642,0.086064,13.339534,0.9095175873155829,0.057728,14.909114500000001,0.9095175873155829,0.057728,14.909114500000001,0.9384088641676145,0.076509,13.641445,0.9362594508188711,0.019620575985972312,1.5664698958476797,724,2.5
Max_DR,0.99203731959355,0.246961,5.431328,0.9935858325760973,0.24631999999999998,3.534919,0.9945290737261495,0.29099366666666665,3.964071666666667,0.9928309935396245,0.306358,7.523082333333334,0.9932683981978835,0.285775,5.669159,0.9945290737261495,0.29099366666666665,3.964071666666667,0.989864954105825,0.20763725,5.59258425,0.9910915434310122,0.20066525,4.0597065,754,2.5
99%_DR,0.9890912667199027,,,0.9902221661947718,,,0.9906637949293534,,,0.9907782569563626,,,0.9904542285790819,,,0.9902222913386883,,,0.9879438601368966,,,0.9873062711930449,,,754,2.5
95%_DR,0.9864801099265779,,,0.9882629397777034,,,0.9880023315126889,,,0.9888457226645614,,,0.9880424364304375,,,0.9881577763366383,,,0.9855717728812974,,,0.9845806053549524,,,754,2.5
5%_DR,0.9701191628623793,,,0.9737310693339121,,,0.9741839887941937,,,0.977388031049253,,,0.9760403499374047,,,0.9736435102924709,,,0.9657636158677807,,,0.9686533661393113,,,754,2.5
1%_DR,0.9603317078543316,,,0.9691198798945905,,,0.9677783912624159,,,0.9725896763803239,,,0.9691418060916895,,,0.965460215900706,,,0.9609348831663667,,,0.9639500326512087,,,754,2.5
Min_DR,0.9507145228528509,0.073955,9.074505,0.9513766938259094,0.079981,10.254253,0.9403062023711029,0.063059,9.185596,0.9563111022478308,0.0890065,10.6151965,0.9353099866422555,0.073392,13.6291495,0.9353099866422555,0.073392,13.6291495,0.9499711285354895,0.088668,13.03864,0.9470544435673481,0.024257699476898622,1.3193362415659247,754,2.5
Max_DR,0.9902741692527837,0.2079115,5.2087140000000005,0.992077526001198,0.209403,3.57506,0.9937787097408358,0.2620746666666667,3.91323,0.9913731618568242,0.262321,7.2362253333333335,0.9916935320691032,0.270511,7.27477,0.9937787097408358,0.2620746666666667,3.91323,0.9913654331633679,0.2575305,6.940604,0.9863550708136003,0.1458618,4.2700666,784,2.5
99%_DR,0.9869655058039225,,,0.988114957372508,,,0.9890968234071954,,,0.9886989940217301,,,0.989176948671485,,,0.9884682214460346,,,0.9856814817098211,,,0.9850376167680412,,,784,2.5
95%_DR,0.9842946973536979,,,0.9862575495277031,,,0.9857446737259683,,,0.9865848639952429,,,0.9864694529667694,,,0.9860349137871025,,,0.9822041511027404,,,0.9825031129558421,,,784,2.5
5%_DR,0.9649832089795943,,,0.9695821597644686,,,0.970084589950278,,,0.973753582448741,,,0.9726421079608709,,,0.9695383534064757,,,0.9603801474021882,,,0.9663607784119879,,,784,2.5
1%_DR,0.9533942611928921,,,0.9628503085966078,,,0.9629713100267211,,,0.9650944003923153,,,0.9636515608073458,,,0.9606574831620092,,,0.9557555350933626,,,0.9602866987734926,,,784,2.5
Min_DR,0.9447656537954268,0.064987,8.598606,0.9430021192948989,0.069104,10.045231,0.9319258255071455,0.054415,8.750608,0.9456181908685402,0.073818,10.522319,0.9282688948982827,0.06519849999999999,12.8973945,0.9282688948982827,0.06519849999999999,12.8973945,0.9460374444844227,0.0260148126651441,1.7483217010501266,0.9436931680991971,0.022241131297500744,1.317128358621389,784,2.5
Max_DR,0.9906948139982682,0.213347,5.10551,0.9920979944491434,0.2054485,3.3813940000000002,0.9941023418150984,0.26718200000000003,3.686951666666667,0.9917174538207226,0.2631206666666667,6.7793133333333335,0.9917437210296417,0.265655,6.89535,0.9941023418150984,0.26718200000000003,3.686951666666667,0.991701479971584,0.2599945,6.613405,0.9910366119867413,0.19345625,3.75137325,814,2.5
99%_DR,0.9873817098301894,,,0.9880722802034246,,,0.9889803915396177,,,0.9892205152514678,,,0.9892441080149089,,,0.9889085057822219,,,0.9858653778021134,,,0.9888562276422053,,,814,2.5
95%_DR,0.9849870112693319,,,0.9863394461588277,,,0.9861914854641277,,,0.9871258454435078,,,0.9867753976565646,,,0.986445139365673,,,0.9830614204899925,,,0.9851492923925385,,,814,2.5
5%_DR,0.9645721904501392,,,0.9688144679174097,,,0.9693205759688373,,,0.9739924666057194,,,0.9730538942207302,,,0.9692083977634643,,,0.9602991132332113,,,0.9668554695957876,,,814,2.5
1%_DR,0.9511311706383205,,,0.9630718214581724,,,0.9621560083543526,,,0.9677627193097585,,,0.9634895546631125,,,0.9599177672402398,,,0.9553200436387532,,,0.9565901879088724,,,814,2.5
Min_DR,0.9430977712302537,0.0657645,9.183917000000001,0.9401713943679969,0.06429,9.529553,0.9305074112584596,0.051436,8.24276,0.9424985871264847,0.06902,10.159493,0.924504860032162,0.059921,12.0293495,0.924504860032162,0.059921,12.0293495,0.9469241420600857,0.07936725,11.58179075,0.9525758572421652,0.075027,8.777854,814,2.5
Max_DR,0.9917058325971088,0.228419,4.856519,0.9927042023693121,0.217586,3.3268709999999997,0.9943558214999995,0.27761399999999997,3.727661666666666,0.9922527208399153,0.2763333333333333,6.756062333333333,0.9923247377492731,0.277552,6.713627,0.9943558214999995,0.27761399999999997,3.727661666666666,0.9954204241669026,0.2680525,1.958944,0.9917390818783998,0.203643,3.62443975,827,2.5
99%_DR,0.9884936950187969,,,0.9890422493579588,,,0.989749375721383,,,0.9902323412417549,,,0.9901102573570686,,,0.9896918933638168,,,0.9887194032405047,,,0.9900763979708606,,,827,2.5
95%_DR,0.9862419234021659,,,0.9875194523626992,,,0.9874111558620411,,,0.9880323715596613,,,0.9878536767238916,,,0.9875310240264442,,,0.9863383029937879,,,0.9860381084661991,,,827,2.5
5%_DR,0.9698148909368138,,,0.9727477290914391,,,0.9732337139058878,,,0.9762001281428573,,,0.9753632809367724,,,0.9729417304821002,,,0.9584677722554313,,,0.9705516658686065,,,827,2.5
1%_DR,0.9603748038484426,,,0.9679548887250532,,,0.9672029318012383,,,0.9706751599518848,,,0.9675743735942619,,,0.9668496575606008,,,0.9530660562638965,,,0.967572703978493,,,827,2.5
Min_DR,0.9531720104310021,0.08723,11.386322,0.9507372213710813,0.074795,9.254725,0.9432970180931269,0.061713,8.190409,0.9535788117048731,0.080921,9.752535,0.9381866495743096,0.0693875,11.4614355,0.9381866495743096,0.0693875,11.4614355,0.9267222944392948,0.02833706242161169,3.812333666666666,0.9546077524921647,0.028784446636345683,1.154837858172446,827,2.5
Max_DR,0.9914671640804232,0.294861,6.3298,0.9937159697845875,0.301551,3.732023,0.9937887749885178,0.327847,4.5424966666666675,0.9932546866595914,0.284262,3.684638,0.9932557436423498,0.359725,6.729765,0.9937887749885178,0.327847,4.5424966666666675,0.9929418164833743,0.3343585,6.093129,0.9891199766030799,0.214867,4.586466,673,3.0
99%_DR,0.9879985492955855,,,0.9899885780322444,,,0.9908408358609253,,,0.9910289780406367,,,0.9904386052580763,,,0.9905438608358226,,,0.9875066444173376,,,0.9853794306975854,,,673,3.0
95%_DR,0.9853361771855653,,,0.9877326405750362,,,0.9880718710043915,,,0.9890293482982702,,,0.9888363829575515,,,0.9882096823683645,,,0.9843399135806347,,,0.9807036630775711,,,673,3.0
5%_DR,0.9573042041009677,,,0.9620456110268619,,,0.9680892245601066,,,0.9722158311084463,,,0.9707612197801175,,,0.9642109458647504,,,0.9562021690221615,,,0.9589601433815662,,,673,3.0
1%_DR,0.9373713642862036,,,0.9488064275979576,,,0.9555427882380843,,,0.9587697121433982,,,0.952055392511959,,,0.9494641553680548,,,0.9521511852954873,,,0.942404366678493,,,673,3.0
Min_DR,0.8974931442015098,0.062182,14.377233,0.9230454386285694,0.05556,7.479989,0.948956966065919,0.086373,8.7995485,0.923554999528309,0.078961,14.153131,0.8811411131911022,0.059758,17.004705,0.8811411131911022,0.059758,17.004705,0.9353884965623306,0.092646,14.863581,0.9321683725870095,0.024796374076105968,1.5991320782595013,673,3.0
Max_DR,0.98837682099975,0.244096,6.996942,0.9921528741362179,0.2561795,3.8038030000000003,0.9928446910853569,0.2921803333333333,4.448116333333333,0.9914273030378506,0.352678,9.942594,0.9925046313223483,0.3256555,6.3774235,0.9928446910853569,0.2921803333333333,4.448116333333333,0.9910021720510829,0.2861575,6.479428,0.9869198219784078,0.185692,4.545688,686,3.0
99%_DR,0.9854998103829457,,,0.9876530192006059,,,0.9884793965259473,,,0.9893043992394723,,,0.9886921491216613,,,0.9882305599533542,,,0.9858082269245372,,,0.9793426275095358,,,686,3.0
95%_DR,0.9823599941792704,,,0.9852358211979119,,,0.9850810811395062,,,0.9862416207665166,,,0.9861516290519804,,,0.9854436528082526,,,0.9813806480828723,,,0.9766813695003828,,,686,3.0
5%_DR,0.9516392498818249,,,0.9573735217019288,,,0.9616839578774106,,,0.9672234805959063,,,0.9665896408005028,,,0.9588229776382526,,,0.9493517443590274,,,0.9500861212753381,,,686,3.0
1%_DR,0.9314272359442526,,,0.942764032425883,,,0.9491969275517953,,,0.9526158784550436,,,0.945538206717136,,,0.9440809726001251,,,0.9437586483947858,,,0.9330040327287155,,,686,3.0
Min_DR,0.8896635945108656,0.057156,13.862836,0.9121919687895746,0.046637,6.869022,0.9016688036182606,0.067247,15.594535,0.9121951654140915,0.068955,13.604711,0.8714671633517155,0.054601,16.357962,0.8714671633517155,0.054601,16.357962,0.9276598985808969,0.083829,14.582282,0.9271614610270084,0.023135574501162864,1.691831048760707,686,3.0
Max_DR,0.9870372632136866,0.236982,7.908651,0.9909020097374919,0.226892,3.733715,0.9922748339087673,0.269554,4.202249000000001,0.9895007898341147,0.2850526666666667,8.473302,0.9909564233924887,0.28109150000000005,6.2604855,0.9922748339087673,0.269554,4.202249000000001,0.9900350911473128,0.260609,6.21306275,0.9857648582017831,0.172222,4.44683125,701,3.0
99%_DR,0.9834166807108393,,,0.9858795828766599,,,0.9871184954869779,,,0.986656485392868,,,0.9868423024583566,,,0.986542496699357,,,0.9835517362240309,,,0.9782284610583469,,,701,3.0
95%_DR,0.9802943495206443,,,0.9830541687593503,,,0.9827389948731959,,,0.9842866833591589,,,0.984211079813301,,,0.9833373411977954,,,0.9783647281597376,,,0.9741951352198776,,,701,3.0
5%_DR,0.9476680047160314,,,0.9539208318004387,,,0.9576152308371295,,,0.9639720612883687,,,0.9633321467868238,,,0.9551884851239159,,,0.9441973697437893,,,0.9449452324268801,,,701,3.0
1%_DR,0.9274172218252063,,,0.9377027958823715,,,0.9418622602873189,,,0.9450504438977199,,,0.9426891818629061,,,0.9393910362270812,,,0.9390295637057084,,,0.929801674667934,,,701,3.0
Min_DR,0.8875484417313374,0.054678,13.196196,0.9086084177455668,0.043745,6.604427,0.8867465664363767,0.045629,9.811222,0.9056685678286907,0.062705,12.767213,0.868821216406198,0.051948,15.456779,0.868821216406198,0.051948,15.456779,0.9211009179358227,0.077184,14.243995,0.9214241581219642,0.02075495312407325,1.6905660131459481,701,3.0
Max_DR,0.9860415001941439,0.221345,7.66967,0.9899120614961552,0.2079455,3.6686845000000003,0.9916161322051962,0.24985499999999997,4.063062333333334,0.9880823389142752,0.25259666666666664,7.9345446666666675,0.9887298022381172,0.263613,7.959455,0.9916161322051962,0.24985499999999997,4.063062333333334,0.9885031806451837,0.228645,5.8771302500000004,0.9854698735468831,0.1668145,4.2866985,724,3.0
99%_DR,0.9821284349942192,,,0.9848707543114595,,,0.9844357758807942,,,0.9852236083670868,,,0.9849022282686658,,,0.984441972272139,,,0.9813781002388436,,,0.9777099007621567,,,724,3.0
95%_DR,0.9789517513277614,,,0.981522220616665,,,0.9802673203911266,,,0.9822456877912445,,,0.9817529705253516,,,0.9814918678543746,,,0.9767810359868203,,,0.9734101609471218,,,724,3.0
5%_DR,0.9488120138677086,,,0.9562589916105397,,,0.9577700943204461,,,0.9645232605209614,,,0.9616810202252413,,,0.956169970597734,,,0.9441500452197886,,,0.9463356390458018,,,724,3.0
1%_DR,0.9289610984089042,,,0.9461843265946189,,,0.9414764483538494,,,0.9523513159088112,,,0.9503019823605323,,,0.9412027792355941,,,0.9389079309441829,,,0.936734196687101,,,724,3.0
